,Unnamed: 0,cause,effect,explanation,Cause:Effect,Cause+Truth:Effect,Cause:Truth+Effect
767,767,They were unable to make appropriate decisions.,They asked their team of experts for suggestions.,The complexity of the decision exceeded their experience.,0.022394940966463894,0.021103001161396486,0.026683890714868094
768,768,/p/ can be realized in many ways in actual articulations.,These speech sounds were represented by the phenem /p/.,It is more efficient to represent multiple articulations with one symbol.,0.014044584747614984,0.017988035194163577,0.026266701815362878
769,769,Tom drink a glass of lemonade.,Tom was full.,Tom was full because he drank a full glass of lemonade.,0.01008523137226673,0.013422298489719696,0.054215970023222336
770,770,John was interested in the study of human images.,He went on to study radiology.,John chose to study radiology to gain further insights into human images.,0.010227539255689025,0.013206109941834973,0.026882988704086595
771,771,The old woman wants to have food every day.,She tries her best to go to prison.,She thinks she will receive a daily meal if she goes to prison.,0.008620724399649874,0.007395088416441282,0.021592567459600868
772,772,The illiterary woman has no idea about election.,She wouldn't know the idea of the chosen people.,She has not been educated on the subject.,0.016557832141347255,0.012428860427973277,0.019153103303011555
773,773,The man once contacted with contaminated rat urine.,He suffers from leptospirosis now.,Leptospirosis is a bacterial infection caused by direct contact with contaminated rat urine.,0.05493407521349831,0.07618410703369005,0.07954406029521238
774,774,The boy was opposed to her idea.,The boy adopted many results to refute her.,The boy disagreed with her idea out of disagreement.,0.013714278244263987,0.014519392767509829,0.015850858553663177
775,775,The cut was inflamed because of the invading bacteria.,The scientists found lots of leucocytes accumulated in this cut swallowing bacteria.,Leucocytes are present to fight off the bacteria and prevent infection.,0.05456354245317435,0.13768738843874145,0.06353172277651391
776,776,Resistant starch is difficult to digest.,Then people use the satiety of bananas to lose weight.,"Because the resistant starch takes longer to digest, it keeps you fuller for longer, aiding weight loss.",0.03768430347511722,0.1290644333467894,0.050764592156643217
777,777,Mary likes to eat vegetables without appearance.,Mary doesn't likes to eat parsley.,Mary doesn't like parsley because of its strong flavor.,0.05870349130217235,0.05552962235532015,0.06863293483536077
778,778,Mary wants to make the best of her life.,She decides to study economy in college.,To gain knowledge and skills necessary for a successful career.,0.021693884608529296,0.03329797587728036,0.03237372888992021
779,779,The helicopter came to another hemisphere of Earth.,The pilot saw jet streams.,Jet streams are fast flowing winds in the upper atmosphere between hemispheres.,0.02358950765480344,0.02498076092086948,0.04828204691106744
780,780,These two are heterosexuals.,They sleep together.,They are in a relationship and share a bed.,0.0019740090637270858,0.020213267692834904,0.003620997792217211
781,781,The police fired a shot.,The birds on the tree were scared away.,"
The police shot to scare away potential suspects or threats.",0.014872708257196015,0.017371228832568492,0.035155231305007334
782,782,Tom wants to eat some seafood.,His mother took use of fumigation and made sure that seafood are clean.,To ensure that seafood is free of parasites and bacteria.,0.024810371473610524,0.0259335974057181,0.028598326880551556
783,783,Tom loves smiling.,Tom often feels happy.,Tom smiles because he often feels happy.,0.025145319428312947,0.002916955140097143,0.01358616539099489
784,784,The philosophers have proposed a lot of true perceptions which are beneficial to poeple's life.,All of generations accepted and took use of them.,Philosophical perceptions offer wisdom and guidance that are timeless.,0.014912757475573872,0.01325760974167052,0.052132957076072156
785,785,The diver visited many ocean basins.,He found beautiful seamounts.,The diver found seamounts due to the diverse ocean ecosystems.,0.22818977684227684,0.08893622394667731,0.25693469804427393
786,786,We plan to see ringtails.,We will go to the habitats.,Ringtails live in habitats; going there increases chances of seeing them.,0.001821104772119214,0.0020145004053776084,0.003049204048761268
787,787,He is a soccer player and good at heading the ball.,He won MVP in the game.,His excellent ability to direct the ball towards the goal with his head earned him recognition as MVP of the game.,0.06141283228958915,0.05411471898745798,0.0828687202637423
788,788,Scientists study the paramagnetism of atoms.,Scientists have discovered the permanent magnetic moment of atoms.,Atoms contain unpaired electrons which create a magnetic field.,0.1455653694395948,0.27527060376276374,0.33462266913635813
789,789,There was an accident.,A journalist was explaining it to the audience.,The journalist was providing information and context about the accident.,0.0043264945884234724,0.02871256547339075,0.00553140238512752
790,790,The temperature has risen.,The pressure in the tank has increased.,"The increase in temperature causes molecules in the tank to move faster, resulting in higher pressure.",0.033819215584501676,0.040265193405069795,0.03679829352518624
791,791,I have seen fleas's three stages in their lifecycle.,Fleas have at least three stages.,"Fleas need to complete all stages to develop, reproduce and survive.",0.002480166297604645,0.007510093539040461,0.006902364026187591
792,792,The flower was beautiful and fragrant.,Lucy went to smell it.,Lucy wanted to experience the scent of the flower.,0.026929315429998622,0.06025573101280755,0.05933234771155928
793,793,The farmers planted many crops.,Grain can be used to make food.,Grains provide necessary carbohydrates and vitamins to nourish humans.,0.039103938858987185,0.05863789887016434,0.02503818894028765
794,794,I've been feeling under stress lately.,Various health problems prevail these days.,"
Increased demands, lack of time and ever-changing technology are contributing to stress.",0.017796127856193233,0.03219512833553112,0.013101136991226793
795,795,This two kids will go to skiing this afternoon.,Their parents asked them to wear protective clothing in case of accidents.,To protect them in case of falls or other injuries.,0.007178903767488316,0.038488387122649105,0.005547981348061438
796,796,Tom became a father.,He should take on more responsibilities.,Tom needs to accept responsibility to raise and support his child.,0.010033720099678966,0.021835467357356357,0.012841252063056308
797,797,Lisa is an architect.,Lisa designs buildings.,"Lisa creates buildings that are safe, functional, and aesthetically pleasing.",0.022586765508746276,0.003446521673184712,0.02080223062830272
798,798,The petechiae on his arm became much bigger.,The petechiae might turn into eccchymoses.,"Petechiae are caused by bleeding under the skin, often from broken capillaries.",0.003214112201779285,0.14040799616674787,0.04127139084125373
799,799,Mosquitos are ubiquitous around here.,We can raise some bullfrogs.,"Bullfrogs eat mosquitos, reducing their population.",0.0015201949517652264,0.051409361676053124,0.004104654491653894
800,800,Fishermen harvest many fish with broad flat bills and many of them are hurt by the tooth-like notches.,It is the time of trumpeters recently.,Trumpeters migrate during in the summer season and are high in catch.,0.020336411979660216,0.031022718426952096,0.044475478082271716
801,801,The nature is the gift for the whole world.,Faeries like living in it.,It provides a safe and beautiful home with an abundance of natural resources.,0.03944339438543211,0.03208382511980472,0.030785635362753392
802,802,He attacked her without proof.,He is quite a lunatic.,"He has an irrational mindset, likely caused by mental illness.",0.003044536348577065,0.006216738188946988,0.011803520093997535
803,803,Mary bought some boletes from the market this morning.,The boletes decayed this afternoon.,The boletes were not fresh and decayed due to exposure to heat and bacteria.,0.023782540620087025,0.011279880500652694,0.020833926138103864
