,Unnamed: 0,cause,effect,explanation,Cause:Effect,Cause+Truth:Effect,Cause:Truth+Effect
696,696,There is something wrong with the patient's valve.,The doctor found that his valve did not close when the heart contracted.,Valve regurgitation - Valve didn't close completely.,0.02382392872916697,0.0804955056675155,0.09548629603070248
697,697,Jerry is allergic to lactose.,He may eat most unusual foods by mistake.,Jerry's lactose intolerance could cause him to unknowingly consume foods with lactose.,0.03117927363646877,0.053962440491239626,0.08234254579839452
698,698,A pterosaur was running in the forest.,No one can run more fast than it.,"Pterosaurs were flying reptiles and didn't run, but their descendants, birds, are fast due to lightweight, powerful muscles.",0.008711414207280348,0.012650427372699117,0.007659079376600646
699,699,Tom was diagnosed with asexuality.,His wife has no sexual desire on him.,Asexuality is a lack of sexual attraction.,0.024539349047392616,0.018210774302383985,0.030135364312593473
700,700,The boys were trained with patterns.,They developed fixed habits.,To improve their performance and consistency in a specific task.,0.004681080558911991,0.011517151134672998,0.00775588657656047
701,701,The orphan Lucy was sad when she saw a happy family.,The leader of the orphanage decided to find a kind person for her to adopt her.,To give Lucy a chance to have a happy family and a better life.,0.10108125651061631,0.09473385469385327,0.08726307346333677
702,702,Lucy's trainer is both a teacher and friend.,She extremely likes her trainer.,Lucy's trainer is both supportive and empathetic towards her.,0.004621429666244963,0.002056505746693884,0.01704286840768658
703,703,Tom was lying in the bed and reading a book.,He fell asleep in a few minutes.,Tom fell asleep while reading because he got tired.,0.03672701523542719,0.03704991381079219,0.060939070298378945
704,704,Developer Edward was asked to optimize the design.,He hence did unit tests.,To ensure the new design changes do not break any existing functionality.,0.007521061680197593,0.008457620663279774,0.016872767359216303
705,705,Jack suffers from asthma.,Doctors diagnosed his son with asthma.,Asthma has a genetic component and can be inherited from parents.,0.030563539182831535,0.013922922740587828,0.023791623242269817
706,706,Tom put a magnet near some coins. .,The coins were attracted together by the magnet. .,"Coins contain metal, which is magnetic and is attracted to magnets.",0.009782751881205953,0.011120279754362269,0.05785963229091398
707,707,Too many activities have been hold in this city.,Some residents were injured during these activities.,Inadequate safety measures during city events led to resident injuries.,0.017616289504191616,0.03394812936345977,0.03353967930187999
708,708,The environment here is suitable for the family cercopithicidae.,There are many mangabeys living here.,The environment provides sufficient food and shelter for the mangabeys.,0.015522464018655757,0.020024520312938086,0.024620091193077415
709,709,The acne bacteria was blocked under thick cloth.,The cloth was cut for oxygen to get in.,Allowing oxygen prevents bacteria growth.,0.019567749786423623,0.028005138904157508,0.11588869055068877
710,710,John put on his the reading glasses to see the ground.,John found a dent in the ground.,"Possible explanation: ""Possible impact or displacement of object caused dent.""",0.01467978878108493,0.014682900299868473,0.015311672801460799
711,711,"In addition to the daily food, I also put aquatic insects into merganser's nest.",The next day I found that the aquatic insects had been eaten.,Mergansers eat aquatic insects as part of their diet.,0.020974969480216193,0.030896691760217292,0.030822743518518082
712,712,A salesman visited her and recommend her some laundry detergents.,She was impressed with the salesman’ politeness.,The reason for her being impressed with the salesman's politeness was due to his courteous behavior.,0.010015202061993685,0.012542455254383182,0.02594768976667591
713,713,Some parasites lay their eggs on cloves.,A few days later the eggs died.,Cloves contain antimicrobial compounds that kill the eggs.,0.0045519566993491925,0.009265594153947364,0.01049137263681067
714,714,Tom picked up a whip.,He gave it back to the jockey.,Tom found the whip dropped by the jockey and returned it.,0.008702306105216003,0.016757093433395993,0.014942410187986106
715,715,I heard bird songs from green leaves.,I began to look for the orioles hidden in it.,I heard bird songs and looked for orioles hidden in green leaves due to their natural habitat and behavior.,0.18771501232483725,0.1896873887159909,0.21347231324806148
716,716,The workers have prepared some silts.,They plan to utilise them to build walls.,Silts are used to build walls as they are good binding agents due to their fine clay and organic content.,0.006145442984716694,0.012304217984062742,0.007562141059849762
717,717,Lucy majors in ecology.,She studies the relations among different creatures.,To better understand and conserve ecosystems.,0.009647415494180215,0.012777876019469845,0.016986306487658004
718,718,He put the cells in contact with the surface.,He found that adhesion had occurred.,The cells stuck to the surface due to adhesion forces between the cell surface molecules and the surface.,0.07344861312582002,0.10558465906108366,0.10032127895124152
719,719,A robin is hungry.,It flies to the ground for food.,The robin needs to find food on the ground because it cannot find any suitable food in the air.,0.019391229372109298,0.01066404453636184,0.022386100003478186
720,720,They decided to travel China this summer.,They first left Beijing and started from Shanghai.,Possibly to explore different parts of China or to experience a different culture or attractions.,0.203322701922556,0.20888822212620356,0.12009516597014809
721,721,He was honored as a hero because of his brave deed.,He was allowed three days of extra holiday and he returned his home.,He was granted a reward of extra holiday for his heroic action.,0.012509261198030983,0.03178132228139941,0.04103033003879699
722,722,Tom has a strong ability to survival.,He was the final winner of the game.,Tom's strong survival ability helped him become the final winner of the game.,0.012015914523027693,0.026963529236776515,0.01887093290290444
723,723,Jason and I saw a mammal passing along.,He told me there is a good chance that this mammal is an artiodactyl.,"Artiodactyls are mammals that have even-toed hooves, which means they typically have two or four toes on each foot.",0.005312678208985012,0.004196624153870983,0.00337673970705537
724,724,The scientists injected nitrite into child blood.,The scientists found that the oxygen carrying capacity of the child's blood declined.,"Nitrite binds to hemoglobin, reducing its ability to bind to oxygen.",0.02933267184282623,0.03624104385894097,0.0604818868176991
725,725,We saw something plunge-diving from the air.,The teacher explained it was a booby getting its food.,"Boobies plunge-dive to catch fish, their primary food source.",0.0040044628434041645,0.010057195343123649,0.006293568275618726
726,726,A star crashes into the sun where nucleosynthesis occurs.,The star is burned and squeezed into ashes.,The immense temperature and pressure in the sun cause the star to undergo fusion and collapse into ashes.,0.0363774554686374,0.04370973126076502,0.11640872195571576
727,727,Lucy's mother took use of astragalus to make food for her.,Lucy becomes much healthier than before.,Astragalus strengthens immune system to improve health.,0.014483658262284435,0.0137350587729506,0.024739356994516803
728,728,Mineral-rich herb is good to human body.,He bought some chickweed to build his body.,"Chickweed is mineral-rich, which can improve overall health and help build the body.",0.05233122917996182,0.04132894871804706,0.06327008499181934
