,Unnamed: 0,cause,effect,explanation,Cause:Effect,Cause+Truth:Effect,Cause:Truth+Effect
729,729,The scientist applied some nitrogen fertilizer to the lawn.,The lawn has absorbed nitrogen fertilizer.,Lawns absorb nitrogen fertilizer.,0.25444044801615134,0.366289314589934,0.345919763795963
730,730,Tom eats dairies every day.,He kept health.,Dairies provide nutrition.,0.01757919912799078,0.022738650648259553,0.034298889858129136
731,731,My major is anthropology.,I study people in different culture settings everyday.,Anthropology is the study of people in different culture settings.,0.026781939543499472,0.04103579663359541,0.02950948532995456
732,732,Frank eats nutritious food every day.,He is getting smarter and smarter than before.,Nutrition improves intelligence.,0.00011484077804627132,0.00013398090772064985,0.029409791667615013
733,733,Mary found the extrusion of a mass through her vagina.,The diagnosis showed that this was prolapse.,Prolapse refers to the extrusion of a mass through the vagina.,0.016550338462088324,0.015003607468026273,0.022424107784150975
734,734,He likes making animations.,He enjoys the process of making still images appear alive through the action of motion.,Animation is the process of making still images appear alive through the action of motion.,0.016492479655300582,0.02987408059159943,0.015195806663400941
735,735,Lucy recenly did a reserach about berkelium.,She found that there was somehting in common with actinide.,Berkelium is the eighth member of the actinide transition series.,0.00037666357112424654,0.013259864936126074,0.0023713492493052137
736,736,There are several ocelots near Tom's farm.,Tom loses his sheep once a week.,Ocelots occur in areas.,0.014209186676817143,0.01080410579264459,0.012649514277380031
737,737,Metabolism indicates change of energy.,Trainers have changes of energy in their body.,Trainers undergo metabolism.,0.019701917180643923,0.02049606979065258,0.02225205587299138
738,738,Grace's father caught a babirusa.,Grace couldn't bite its meat at dinner.,Babirusas eat infected meat.,0.015921818850443505,0.08165779362268052,0.013392713804254124
739,739,The guest asks for a new plate.,The waitress walked to him.,Waitresses bring plates.,0.03320382128380495,0.034664161626577525,0.03576030907645955
740,740,Lina went into her bedroom carelessly.,She was tripped by the chair.,Thumbs touch surfaces.,0.0058647008490142725,0.005807209431707684,0.005651412604623639
741,741,He said he saw leprechauns yesterday.,I knew he told a lie.,Leprechauns are shamans.,0.019944884567430512,0.015560802945509532,0.019683498853989217
742,742,Fresh air should be delivered.,More tubes are needed.,Tubes deliver air.,0.0033335396709592425,0.003919006364569024,0.0018310127896163824
743,743,Having pollen stored up is something the bees are keeping for mid-late winter.,The queen begins to increase her egg laying rate at that time.,Queens lay eggs in mid-late winter.,0.03927977729696984,0.04201692351500018,0.03722536741320449
744,744,This bee hurts and cannot dance.,It cannot communicate with other bees about the food sources.,Dancing is the language of bees.,0.007318974161697897,0.015320449511242264,0.006104415852910366
745,745,John has a pest infestation in his garden.,He bought some medicine to get rid of squash bugs.,Pests include squash bugs.,0.01611931169286319,0.011728075814671321,0.05175589021189367
746,746,Litter killed the cleaner.,All aspects of society should be responsible for his death.,Litter is a social disease.,0.009570253698244898,0.030370415983460908,0.011838257837004259
747,747,Jack is an oceanographer.,He is at sea all the year round.,Oceanographers are at sea all the year round.,0.01209955449738427,0.0027124829993841215,0.01484121591114412
748,748,Tim learnt more knowledge with the growth of age.,He becomes more excellent than before.,Knowledge contributes to growth.,0.01127819656772382,0.011197030225637878,0.020294465392992178
749,749,The man wished to reach Mercury in the atmosphere.,He would have to travel a long distances.,Mercury is found in the atmosphere.,0.00925279231358934,0.020974268835488693,0.01784026869646028
750,750,All students have watsed some rice and thrown them.,There are more people starving.,Starvation is common when populations exceed the food supply.,0.010611525012222513,0.028600666316864257,0.017126022464039572
751,751,The hunter wants to hunt the deer.,He was always following the deer.,Hunters follow deer.,0.14748628517339488,0.13121249345015676,0.2454993520995221
752,752,I was starved for days.,I crave for food.,Hunger creates a crave.,0.02338859153511588,0.02104575594351231,0.0327400070044683
753,753,A long shower made my skin lost moisture.,I saw the Shrinkage on my body.,Shrinkage occurs as the skin loses moisture.,0.024363392307275036,0.03058978452353814,0.04076339040487585
754,754,The living environment here is harsh.,The health of residents is affected.,Circumstances affect health.,0.013865349624032568,0.019387216547165513,0.02020023547710955
755,755,They poured a lot of waste water into the river.,The amount of pollutants they emit exceeds the limit.,Pollutants can be pollutants if they are washed away.,0.038388055252134026,0.037761217700824586,0.06995622187163503
756,756,Water was used as as a new source of electricity.,This hydro-energetic power manifested its own drawbacks.,Disadvantage includes drawbacks.,0.021433575564450615,0.01445049308622616,0.022317107586596305
757,757,Tom has seen a lot of rhes and he bought some food for them.,"They are afraid of being hurt, so they walked and ate the food in Tom's hands.",Rhes consume food.,0.022786437547338344,0.03538047084610815,0.02659055737446524
758,758,The students don't know what to represent the weight of a bull.,The teacher said that kilograms should be used.,kilograms represent the weight of a bull.,0.05317948907552178,0.061391360506299314,0.06493976723626306
759,759,Tom suffers from diabete.,Tom can only eat food with sweeteners when he wants to eat sugar.,Sweeteners are the opposite of sugar.,0.009415135533072537,0.12025430103454195,0.007725827818296071
760,760,"When it comes to winter, trees begin to shrink.",Cedar shrinks in the smallest sense.,Cedar is a fire tolerant tree.,0.0041204106973226256,0.019129781023273784,0.007356107137227981
761,761,He wanted to remove hard water deposits from glassware.,He used vinegar.,Vinegar removes hard water deposits from glassware.,0.10574081187647548,0.11827086265393695,0.14720742368423634
762,762,We were curious about the light produced after a chemical reaction.,Our teacher informed us that it was chemiluminescence.,Chemiluminescence is the light produced after a chemical reaction.,0.0660691426447413,0.07489972740705218,0.10097688556712663
763,763,Tom bought some bricks.,He built his own Cuckoo house.,Bricks are the material used to make cuckoos.,0.041108591429077926,0.027411131066911378,0.030643502802264688
764,764,Tom has put a bismuth into the beaker.,He found that the bismuth was oxidized after several hours.,Bismuth combines slowly with oxygen at room temperature.,0.018126403883063642,0.044805591382290934,0.01900975202746595
765,765,ADIS's doctor says ADIS's brain always unabated thinking.,ADIS's brain is always congested.,Congestion is the result of unabated thinking.,0.009321502039682204,0.009366912429413912,0.013082994142040534
766,766,The city has a large output of newspapers.,The number of lumber farms around the city has increased.,Newspapers are made of lumber.,0.026302778679065348,0.023710814965733608,0.02625118675099882
767,767,They were unable to make appropriate decisions.,They asked their team of experts for suggestions.,Experts to provide recommendations.,0.022394940966463894,0.02807146921180252,0.02990489627227351
768,768,/p/ can be realized in many ways in actual articulations.,These speech sounds were represented by the phenem /p/.,articulations are actual speech sounds.,0.014044584747614984,0.009013232155570974,0.02653880536332291
769,769,Tom drink a glass of lemonade.,Tom was full.,Lemonades have sugar.,0.01008523137226673,0.009692099259549856,0.10015334802318422
770,770,John was interested in the study of human images.,He went on to study radiology.,Radiology is the study of images of the human body.,0.010227539255689025,0.011917866204337407,0.015776660320016882
771,771,The old woman wants to have food every day.,She tries her best to go to prison.,Prisons provide food.,0.008620724399649874,0.0114456672426711,0.014155868469481324
772,772,The illiterary woman has no idea about election.,She wouldn't know the idea of the chosen people.,Election is the idea of the chosen people.,0.016557832141347255,0.01521625677851073,0.017943836531863742
773,773,The man once contacted with contaminated rat urine.,He suffers from leptospirosis now.,Leptospirosis is spread from person to person through the air.,0.05493407521349831,0.03692856347578086,0.07060283200526553
774,774,The boy was opposed to her idea.,The boy adopted many results to refute her.,Opponents adopt results.,0.013714278244263987,0.007468753922642309,0.01852272032236837
775,775,The cut was inflamed because of the invading bacteria.,The scientists found lots of leucocytes accumulated in this cut swallowing bacteria.,Leucocytes accumulate at the inflamed site to combat invading bacteria.,0.05456354245317435,0.06147360440959217,0.041728057259945626
776,776,Resistant starch is difficult to digest.,Then people use the satiety of bananas to lose weight.,Bananas contain resistant starch.,0.03768430347511722,0.056400554158368144,0.06888151440199486
